station	category	num	price	url
manuel-becerra	all	2511	348775	http://www.nestoria.es/manuel-becerra/casa/comprar
gran-via	1	170	144499	http://www.nestoria.es/gran-via/casa/comprar/dormitorios-1/dormitorios_max-1
gran-via	2	269	194835	http://www.nestoria.es/gran-via/casa/comprar/dormitorios-2/dormitorios_max-2
gran-via	3	307	259366	http://www.nestoria.es/gran-via/casa/comprar/dormitorios-3/dormitorios_max-3
gran-via	4	207	433243	http://www.nestoria.es/gran-via/casa/comprar/dormitorios-4/dormitorios_max-4
gran-via	5	129	624130	http://www.nestoria.es/gran-via/casa/comprar/dormitorios-5/dormitorios_max-5
gran-via	all	1255	240087	http://www.nestoria.es/gran-via/casa/comprar
canal	4	5	67000	http://www.nestoria.es/canal/casa/comprar/dormitorios-4/dormitorios_max-4
canal	all	5	67000	http://www.nestoria.es/canal/casa/comprar
goya	1	180	200788	http://www.nestoria.es/goya/casa/comprar/dormitorios-1/dormitorios_max-1
goya	2	379	272117	http://www.nestoria.es/goya/casa/comprar/dormitorios-2/dormitorios_max-2
goya	3	408	355323	http://www.nestoria.es/goya/casa/comprar/dormitorios-3/dormitorios_max-3
goya	4	363	461110	http://www.nestoria.es/goya/casa/comprar/dormitorios-4/dormitorios_max-4
goya	5	188	606362	http://www.nestoria.es/goya/casa/comprar/dormitorios-5/dormitorios_max-5
goya	all	1892	348775	http://www.nestoria.es/goya/casa/comprar
tetuan	1	282	180742	http://www.nestoria.es/tetuan/casa/comprar/dormitorios-1/dormitorios_max-1
tetuan	2	383	198134	http://www.nestoria.es/tetuan/casa/comprar/dormitorios-2/dormitorios_max-2
tetuan	3	625	245807	http://www.nestoria.es/tetuan/casa/comprar/dormitorios-3/dormitorios_max-3
tetuan	4	375	298203	http://www.nestoria.es/tetuan/casa/comprar/dormitorios-4/dormitorios_max-4
tetuan	5	169	492790	http://www.nestoria.es/tetuan/casa/comprar/dormitorios-5/dormitorios_max-5
tetuan	all	2166	244078	http://www.nestoria.es/tetuan/casa/comprar
valdecarros	3	3	52106	http://www.nestoria.es/valdecarros/casa/comprar/dormitorios-3/dormitorios_max-3
valdecarros	all	8	24299	http://www.nestoria.es/valdecarros/casa/comprar
valdecarros	4	0	0	http://www.nestoria.es/valdecarros/casa/comprar/dormitorios-4/dormitorios_max-4
valdecarros	2	7	19000	http://www.nestoria.es/valdecarros/casa/comprar/dormitorios-2/dormitorios_max-2
portazgo	3	2	100025	http://www.nestoria.es/portazgo/casa/comprar/dormitorios-3/dormitorios_max-3
portazgo	4	8	679176	http://www.nestoria.es/portazgo/casa/comprar/dormitorios-4/dormitorios_max-4
portazgo	5	8	370800	http://www.nestoria.es/portazgo/casa/comprar/dormitorios-5/dormitorios_max-5
portazgo	all	10	230211	http://www.nestoria.es/portazgo/casa/comprar
portazgo	2	3	135514	http://www.nestoria.es/portazgo/casa/comprar/dormitorios-2/dormitorios_max-2
portazgo	1	2	66000	http://www.nestoria.es/portazgo/casa/comprar/dormitorios-1/dormitorios_max-1
parque-de-santa-maria	1	36	199262	http://www.nestoria.es/parque-de-santa-maria/casa/comprar/dormitorios-1/dormitorios_max-1
parque-de-santa-maria	2	105	172407	http://www.nestoria.es/parque-de-santa-maria/casa/comprar/dormitorios-2/dormitorios_max-2
parque-de-santa-maria	3	175	189934	http://www.nestoria.es/parque-de-santa-maria/casa/comprar/dormitorios-3/dormitorios_max-3
parque-de-santa-maria	4	85	472512	http://www.nestoria.es/parque-de-santa-maria/casa/comprar/dormitorios-4/dormitorios_max-4
parque-de-santa-maria	5	38	809004	http://www.nestoria.es/parque-de-santa-maria/casa/comprar/dormitorios-5/dormitorios_max-5
parque-de-santa-maria	all	437	216601	http://www.nestoria.es/parque-de-santa-maria/casa/comprar
avenida-de-america	1	159	197164	http://www.nestoria.es/avenida-de-america/casa/comprar/dormitorios-1/dormitorios_max-1
avenida-de-america	2	326	257793	http://www.nestoria.es/avenida-de-america/casa/comprar/dormitorios-2/dormitorios_max-2
avenida-de-america	3	388	315427	http://www.nestoria.es/avenida-de-america/casa/comprar/dormitorios-3/dormitorios_max-3
avenida-de-america	4	331	474372	http://www.nestoria.es/avenida-de-america/casa/comprar/dormitorios-4/dormitorios_max-4
avenida-de-america	5	174	659013	http://www.nestoria.es/avenida-de-america/casa/comprar/dormitorios-5/dormitorios_max-5
avenida-de-america	all	1684	335320	http://www.nestoria.es/avenida-de-america/casa/comprar
colon_1	1	380	189525	http://www.nestoria.es/colon_1/casa/comprar/dormitorios-1/dormitorios_max-1
colon_1	2	701	274225	http://www.nestoria.es/colon_1/casa/comprar/dormitorios-2/dormitorios_max-2
colon_1	3	1150	256075	http://www.nestoria.es/colon_1/casa/comprar/dormitorios-3/dormitorios_max-3
colon_1	4	873	572825	http://www.nestoria.es/colon_1/casa/comprar/dormitorios-4/dormitorios_max-4
colon_1	5	461	978009	http://www.nestoria.es/colon_1/casa/comprar/dormitorios-5/dormitorios_max-5
colon_1	all	4156	313172	http://www.nestoria.es/colon_1/casa/comprar
la-prosperidad	1	301	193139	http://www.nestoria.es/la-prosperidad/casa/comprar/dormitorios-1/dormitorios_max-1
la-prosperidad	2	695	242798	http://www.nestoria.es/la-prosperidad/casa/comprar/dormitorios-2/dormitorios_max-2
la-prosperidad	3	774	302099	http://www.nestoria.es/la-prosperidad/casa/comprar/dormitorios-3/dormitorios_max-3
la-prosperidad	4	623	464926	http://www.nestoria.es/la-prosperidad/casa/comprar/dormitorios-4/dormitorios_max-4
la-prosperidad	5	352	711306	http://www.nestoria.es/la-prosperidad/casa/comprar/dormitorios-5/dormitorios_max-5
la-prosperidad	all	3337	320882	http://www.nestoria.es/la-prosperidad/casa/comprar
manoteras	1	9	208855	http://www.nestoria.es/manoteras/casa/comprar/dormitorios-1/dormitorios_max-1
manoteras	2	11	294177	http://www.nestoria.es/manoteras/casa/comprar/dormitorios-2/dormitorios_max-2
manoteras	3	19	303277	http://www.nestoria.es/manoteras/casa/comprar/dormitorios-3/dormitorios_max-3
manoteras	4	15	412876	http://www.nestoria.es/manoteras/casa/comprar/dormitorios-4/dormitorios_max-4
manoteras	5	5	622407	http://www.nestoria.es/manoteras/casa/comprar/dormitorios-5/dormitorios_max-5
manoteras	all	60	287040	http://www.nestoria.es/manoteras/casa/comprar
atocha-renfe	1	182	105346	http://www.nestoria.es/atocha-renfe/casa/comprar/dormitorios-1/dormitorios_max-1
atocha-renfe	2	319	152710	http://www.nestoria.es/atocha-renfe/casa/comprar/dormitorios-2/dormitorios_max-2
atocha-renfe	3	269	218996	http://www.nestoria.es/atocha-renfe/casa/comprar/dormitorios-3/dormitorios_max-3
